Class	Review	Sentiment
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
1	Brokeback mountain was beautiful...	positive
1	I love Brokeback Mountain.	positive
1	I love Brokeback Mountain....	positive
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..	positive
1	Brokeback Mountain was so awesome.	positive
1	Brokeback Mountain was an AWESOME movie.	positive
1	man i loved brokeback mountain!	positive
1	dudeee i LOVED brokeback mountain!!!!	positive
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:	positive
1	"Anyway, thats why I love "" Brokeback Mountain."	positive
